"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"F23K","FEEDING FUEL TO COMBUSTION APPARATUS  (fuel feeders specially adapted for fluidised bed combustion apparatus F23C10/22)","F23C10/22","Filtration in generalMixing in generalPulverizing in generalConveying in generalPumps in generalRegulating or controlling combustion Drying","B01D|B01F|B02C|B65G|F04|F23N|F26B","In this subclass, the first place priority rule is applied, i.e. at each hierarchical level, classification is made in the first appropriate place.When classifying in this subclass, add codes -;-.","F23K2200/00|F23K2400/201|F23K2900/00001|F23K2900/05142","Aira mixture of gases containing free oxygen and able to promote or support combustionPrimary airair supplied to the burning fuel in order to liberate combustible gasesSecondary airair supplied to the combustible gases liberated by the primary air in order to complete their combustion. The term ""secondary air"" covers ""tertiary air"" etc.Ashmeans any solid combustion residues, for example remaining in the fuel bed or suspended in the flue gasesBurnera device by which fluid fuel or solid fuel suspended in air is passed to a combustion space where it burns to produce a self-supporting flameCombustionmeans the direct combination of oxygen gas,e.g. in air, and a burnable substanceCombustion chambera chamber in which fuel is burned to establish a self-supporting fire or flame and which surrounds that fire or flameCombustion zonethe part of the apparatus where the reaction takes place between air and fuelFlue gasesany gaseous products of combustionGratea perforated surface, e.g. a grid, which supports or delimits a bed of burning fuel and serves to supply primary air","This place covers: General arrangements for preparing and supplying fuel to a combustion apparatus, including accessories and peripheral devices such as for example pumps, pulverisers, pre-heaters or vaporisers, arrangements for adding chemicals to fuels, subdivided according to the type of the fuel which is burned. Details of devices specially adapted to feed or prepare fuels."
"F23K1/00","Preparation of lump or pulverulent fuel in readiness for delivery to combustion apparatus","","Filtration in generalMixing in generalPulverizing in generalDrying in general","B01D|B01F|B02C|F26B","","","",""
"F23K3/00","Feeding or distributing of lump or pulverulent fuel to combustion apparatus","","Conveying in general","B65G","","","",""
"F23K3/18","Spreader stokers","","","","","","","This place covers: Feeding devices wherein the fuel is fed by scattering it over the fuel-supporting surface."
"F23K5/00","Feeding or distributing other fuel to combustion apparatus","","Pumps in GeneralSafety arrangements for combustion chambers","F04|F23M11/00","","","",""
"F23K5/04","Feeding or distributing systems using pumps  (from a central source to a plurality of burners F23K5/06)","F23K5/06","","","","","",""
"F23K5/16","Safety devices  (cleaning or purging devices, e.g. filters F23K5/18)","F23K5/18","Safety arrangements for combustion chambers","F23M11/00","","","",""
