"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B27D","WORKING VENEER OR PLYWOOD  (applying liquids or other fluent materials to surface in general B05; grinding, sanding, or polishing of wood B24; applying adhesives or glue to surfaces of wood B27G11/00; manufacture of veneer B27L5/00)","B05|B24|B27G11/00|B27L5/00","","","","","","This place covers: Any machine or process for working veneer or plywood not classified elsewhere under a more specific title."
"B27D1/00","Joining wood veneer with any material; Forming articles thereby  (in conjunction with moulding of wood particles or fibres B27N3/06); Preparatory processing of surfaces to be joined, e.g. scoring","B27N3/06","","","","","LVLLaminated Veneer Lumber","This place covers: Lay up machines Laminated Veneer Lumber (LVL)"
"B27D1/06","Manufacture of central layers; Form of central layers {(see also B27M3/002 and B27M3/0026)}","B27M3/002|B27M3/0026","","","","","","This place covers: Wood-core plywood."
"B27D1/086","{Manufacture of oblong articles, e.g. tubes by spirally winding veneer blanks}","","","","","","",""
"B27D3/00","Veneer presses; Press plates; Plywood presses  (presses in general B30B {; presses for wood fibre sheets B27N3/08, B27N3/24, B27N3/26})","B30B|B27N3/08|B27N3/24|B27N3/26","","","","","","This place covers: Apparatus for and methods subjecting veneer or plywood to compressive force."
"B27D5/00","Other working of veneer or plywood specially adapted to veneer or plywood  (working of strips in the same way as cane B27J {; repairing tears on veneer blanks B27D1/10; B27G1/00 takes precedence})","B27J|B27D1/10|B27G1/00","","","","","","This place covers: Apparatus for and methods subjecting veneer or plywood to some form of working not specifically covered elsewhere such as processes wherein the work parts are fastened by cement, glue, or other adhesive, or by use of cohesive characteristics of the work parts to effect an autogenous bond which can then be followed by producing a change in dimension or contour (chamfering, edging and beveling)."
