"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"H05C","ELECTRIC CIRCUITS OR APPARATUS SPECIALLY DESIGNED FOR USE IN EQUIPMENT FOR KILLING, STUNNING, OR GUIDING LIVING BEINGS  (stationary means for catching or killing insects by electric means A01M1/22; apparatus for the destruction of noxious animals, other than insects, by electricity A01M19/00; electric traps for animals A01M23/38; scaring devices for animals A01M29/00; slaughtering or stunning by electric current A22B3/06)","A01M1/22|A01M19/00|A01M23/38|A01M29/00|A22B3/06","","","","","","This place covers: Constructional details and circuits of cattle electric fences or similar devices."
"H05C1/00","Circuits or apparatus for generating electric shock effects","","","","","","","This place covers: Electric fences for cattle or similar"
"H05C3/00","Other circuits","","","","","","","This place covers: Monitoring circuits for electric fences or similar fencing structures, e.g. underwater structures"
