"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B65C5/02","using adhesives","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C5/06","using staples {(man-operated portable stapling tools B25C5/00; permanently attaching together sheets B42B4/00)}","B25C5/00|B42B4/00","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C7/00","Affixing tags  (in combination with filling of tea bags B65B29/04 {; multi-step processes for making labels or tags B31D1/02})","B65B29/04|B31D1/02","","","","","","This place covers: Using pins having at least one sharp pointed end. Using paddle-shaped plastic pins.        "
"B65C7/001","{using pins having at least one sharp pointed end}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.          "
"B65C7/003","{using paddle-shaped plastic pins  (using plastic pins for affixing buttons to garments A41H37/008)}","A41H37/008","","","","","","This place covers: Using paddle-shaped pins, ""plastic"" is not an essential limiting feature. Illustrative example of subject matter classified in this group.        "
"B65C9/00","Details of labelling machines or apparatus {(attaching articles to carriers B65B15/00; cards of samples G09F5/04)}","B65B15/00|G09F5/04","","","","","","This place covers: Removing backing sheets. Preparing the labels or articles, e.g. smoothing, removing air bubbles. Interchangeable modules of a labelling machine, e.g. different label type or size dispenser modules. Cutting tubular labels from a web. Devices for moving articles, e.g. containers, past a labelling station. Devices for presenting articles in predetermined attitude or position at a labelling station. Label feeding Gluing the labels or articles. Devices for applying labels. Label cooling or drying. Controls; Safety devices. Applying date marks, code marks, or the like, to the label during labelling."
"B65C9/0006","{Removing backing sheets}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C9/0015","{Preparing the labels or articles, e.g. smoothing, removing air bubbles}","","","","","","","This place covers: Preparing the labels or the articles before or during the application of the label to the article, e.g. drying articles, preheating, electrostatic (de-)charging, stretching of labels, etc. Illustrative example of subject matter classified in this group:        "
"B65C9/0062","{Interchangeable modules, e.g. applicator heads with label magazines and glue rollers}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C9/0065","{Cutting tubular labels from a web}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C9/02","Devices for moving articles, e.g. containers, past labelling station","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C9/04","having means for rotating the articles","","","","","","","This place covers: Having means for rotating the articles themselves, i.e. spinning, independently from their conveying direction, i.e. being on a linear conveyor or on a rotating carousel, during the label application. Illustrative example of subject matter classified in this group.    "
"B65C9/06","Devices for presenting articles in predetermined attitude or position at labelling station","","","","","","","This place covers: Devices for positioning articles prior to label application, for example rotating the articles around their own axis prior to label application, or height adjustment of article support means according to article size."
"B65C9/062","{for orienting bottles having swing stoppers, i.e. by means responsive to the position of the swing stoppers}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C9/065","{for orienting articles having irregularities in their shape, the irregularities being detected by mechanical means}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C9/067","{for orienting articles having irregularities, e.g. holes, spots or markings, e.g. labels or imprints, the irregularities or markings being detected}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C9/08","Label feeding","","","","","","","This place covers: This group comprises the following subgroups: Label magazines Removing separate labels from stacks Label feeding from strips"
"B65C9/10","Label magazines","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C9/12","Removing separate labels from stacks  (for printing B41F; separating articles from piles in general B65H) ({multi-step processes for making labels or tags B31D1/02}; for printing B41F)","B41F|B65H|B31D1/02|B41F","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C9/18","Label feeding from strips, e.g. from rolls","","","","","","","This place covers: The labels being cut from a strip. The labels adhering on a backing strip. Spools or cassettes for strips. The labels being torn or burst from a strip. Illustrative example of subject matter classified in this group.    "
"B65C9/20","Gluing the labels or articles","","","","","","","This place covers: By wetting, e.g. by applying liquid glue or a liquid to a dry glue coating using spraying means using manipulator arms Applying the liquid on the label using liquid rollers or bands using wipers, pallets, or segments By heat by thermo-activating the glue Illustrative example of subject matter classified in this group.    "
"B65C9/26","Devices for applying labels","","","","","","","This place covers: Specific devices for applying labels to articles in general, not necessarily restricted to a specific surfaces, and for which is normally no other entry. This group comprises the following subgroups: Manually operable Air blast devices Rollers Flexible bands Wipers, Pressers Illustrative example of subject matter classified in this group.    "
"B65C9/262","{manually operable}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C9/28","Air-blast devices","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C9/30","Rollers","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C9/34","Flexible bands","","","","","","","This place covers:    "
"B65C9/36","Wipers; Pressers","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/00","Manually-controlled or manually-operable label dispensers, e.g. modified for the application of labels to articles  (special furniture, fittings, or accessories for shops, storehouses, bars, or the like A47F; for paper napkins, for toilet paper A47K; for playing cards A63F; movable-strip writing or reading apparatus B42D19/00; adhesive tape dispensers B65H35/002; dispensers for tickets G07B; coin-operated dispensers for stamps G07F {; dispensing devices for pamphlets from vehicles G09F21/22})","A47F|A47K|A63F|B42D19/00|B65H35/002|G07B|G07F|G09F21/22","","","This group is directed to manually operated devices, whereas  is directed to machine operated devices.","B65C9/08","","This place covers: Modified for the application of labels to articles. Using electrical or electro-mechanical means. Using pneumatic means. Having printing equipment. Having means for moistening the labels. Having means for heating thermo-activatable labels.    "
"B65C11/002","{modified for the application of labels to articles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/006","{using electrical or electro-mechanical means  (B65C11/0289 and B65C11/066 take precedence)}","B65C11/0289|B65C11/066","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/008","{using pneumatic means  (B65C11/0294 and B65C11/068 take precedence)}","B65C11/0294|B65C11/068","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/02","having printing equipment","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/0226","{electrically driven}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/0231","{by actuating a hanbdle manually}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/0242","{electrically driven}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/0247","{by actuating a handle manually}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/0263","{by actuating a handle manually}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/0273","{electrically driven}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/0278","{by actuating a handle manually}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/0284","{Linerless labels}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/0289","{using electrical or electro-mechanical means  (B65C11/0205 takes precedence)}","B65C11/0205","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/0294","{using pneumatic means}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/04","having means for moistening the labels","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"B65C11/06","having means for heating thermo-activatable labels","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
