"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"G06M","COUNTING MECHANISMS; COUNTING OF OBJECTS NOT OTHERWISE PROVIDED FOR  (counting by measuring volume or weight of articles to be counted G01F, G01G; computers G06C - G06J; counting electric pulses H03K; counting characters, words or messages in switching networks for transmission of digital information H04L12/08)","G01F|G01G|G06C|G06J|H03K|H04L12/08","Inhalers incorporating mechanisms for counting actuations Tariff metering apparatus Indicating or recording devices in volume flow meters ","A61M15/0068|G01D4/00|G01F15/06","Subject-matter classified in , , and  should also be classified in the relevant sub-group of  if the means detecting the objects counted are of particular relevance.","G06M7/00|G06M9/00|G06M11/00|G06M1/08","","This place covers: Stepping or continuously-moving mechanical counters operated through one or more inputs applied to the lowest order mechanically or electrically. Counting systems involving applications of either mechanical, electrical, or electronic counters."
"G06M7/00","Counting of objects carried by a conveyor","","","","","","","This place covers: Counting of randomly distributed loose objects moving past a counting station, like in chute conveyors."
"G06M11/00","Counting of objects distributed at random, e.g. on a surface","","","","","","","This place covers: Counting of objects in a static distribution."
