"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"A41F9/002","{Free belts}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"A41F9/007","{Belt loops}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.      "
"A41F9/02","Expansible or adjustable belts or girdles{; Adjustable fasteners comprising a track and a slide member  (A41F1/008, A41F9/002 take precedence)}","A41F1/008|A41F9/002","","","When girdle is used to support trouser or skirt, class in  and lower groups.When girdle is used to shape body, class in  and lower groups.If girdle is further used to support stocking or socks, class also in .","A41F9/00|A41C1/00|A41F11/00","","This place covers: Illustrative example of subject matter classified in this group.    "
"A41F9/025","{Adjustable belts or girdles}","","","","Comprises drawstrings inside pants.When girdle is used to support trouser or skirt, class in  and lower groups.When girdle is used to shape body, class in  and lower groups.If girdle is further used to support stocking or socks, class also in .For closures of garments using straps or ties (no drawstrings inside waist of pants), class in  .","A41F9/00|A41C1/00|A41F11/00|A41D2300/33","","This place covers: Illustrative example of subject matter classified in this group.        "
"A41F11/00","Stocking or sock suspenders","","","","When suspension done by a different device from the stocking, classify in  and lower groups.When suspension is integral with stocking classify in  and lower groups.When stocking is adapted to allow separate garter to fasten, class in  and  and lower groups and also as additional information in .Comprises garter belts.For stocking or socks supports other than suspenders, classify in .If girdle is further used to support stocking or socks, classify also as additional information in .When girdle is used to support trouser or skirt, classify in  and lower groups.When girdle is used to shape body, classify in  and lower groups.","A41F11/00|A41B11/12|A41B11/12|A41F11/00|A41B11/12|A41F13/00|A41F11/00|A41F9/00|A41C1/00","GarterA band worn round the leg, either above or below the knee, to keep the stocking from falling down.Garter beltA suspender-belt","This place covers: Illustrative example of subject matter classified in this group.      "
"A41F11/02","Devices for attaching the stocking or sock to the suspender","","","","","","","This place covers: Illustrative example of subject matter classified in this group.        "
"A41F11/04","of the stud-and-loop type","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"A41F11/06","Pivoted-jaw clips","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"A41F11/08","consisting of one part","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"A41F11/10","Shields or like intermediate members","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"A41F11/12","with devices for adjusting the length","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"A41F11/14","Means for fastening the suspender to the garment, e.g. trousers, underpants","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"A41F11/16","Garters","","","","For garter belts class in .","A41F11/00","GarterA band worn round the leg, either above or below the knee, to keep the stocking from falling down.Garter beltA suspender-belt","This place covers: Illustrative example of subject matter classified in this group.    "
"A41F11/18","Means for fastening the stocking directly to the undergarment","","","","Applies to overgarments also.","","","This place covers: Illustrative example of subject matter classified in this group.    "
"A41F13/00","Other devices for supporting or holding stockings or socks during wear","","","","Comprises stocking or sock supports other than suspenders.For stocking or sock suspenders class in  and lower groups.","A41F11/00","","This place covers: Illustrative example of subject matter classified in this group.    "
"A41F15/00","Shoulder or like straps","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"A41F15/002","{separable or adjustable}","","","","","","","This place covers:      "
"A41F15/005","{Tapes for shoulder straps}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
"A41F15/007","{Shoulder cushioning attachments}","","","","","","","This place covers:    "
"A41F15/02","Means for retaining the straps in position","","","","","","","This place covers:    "
"A41F17/00","Means for holding-down garments","","","","Comprises devices to hold down bottom edges or sleeve ends of shirts or blouses.For fastening the trouser cuff to the shoe class in  and .","A41F17/00|A41D1/06","","This place covers:          "
"A41F17/02","Clips or the like for trousers or skirts, e.g. for cyclists","","","","","","","This place covers:      "
"A41F17/04","Straps on the lower end of legs of trousers","","","","","","","This place covers:    "
"A41F19/00","Garment suspenders not otherwise provided for","","","","Comprises sleeves of long gloves, fastening to biceps area","","",""
"A41F19/005","{Means for adjusting the length of sleeves}","","","","","","","This place covers: Illustrative example of subject matter classified in this group.    "
