"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"C12L","PITCHING OR DEPITCHING MACHINES; CELLAR TOOLS  (cleaning of casks B08B9/00)","B08B9/00","","","","","","This place covers: Pitching and depitching machines, venting devices (for casks, barrels, and the like), cellar tools."
"C12L3/00","Pitching or depitching machines","","Cleaning of casks","B08B9/00","","","","This place covers: Pitching and depitching machines, typically devices for coating the inner surface of wooden barrels with pitch, or for removing pitch therefrom, respectively."
"C12L9/00","Venting devices for casks, barrels, or the like","","Details of beverage containers (e.g. casks, kegs) relating to container closing (e.g. bungholes, barrel bungs) Fermentation tanks for beer brewingBioreactors for continuous fermentation (beer brewing)","B67D1/0808|C12C11/006|C12C11/075","","","","This place covers: Venting devices for casks, barrels, or the like."
"C12L11/00","Cellar tools","","","","","","","This place covers: Cellar tools (typically used in wine or champagne production)."
