"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"D06F33/30","Control of washing machines characterised by the purpose or target of the control   (controlling processes of washer-dryers D06F33/50)","D06F33/50","Methods for washing, rinsing or spin-dryingControlling processes for dishwashers","D06F35/005|A47L15/0018","It is mandatory to classify all relevant aspects related to: purpose, manual input, automatic input, automatic output and details of the control means.Purpose (washing machines)  - Manual Input  - Automatic Input  - Automatic Output  - Details of the Control Means  - Note: The methods in the present area essentially concern the control of the machine per se; as such, they should not be classified in ,  and , which relate to methods focused on the treatment of the laundry; however, in exceptional cases where both aspects are important, classification symbols belonging to both areas might be assigned.It is noted that  and subgroups relate to methods for treating the laundry whereas  and subgroups relate to devices and methods for controlling the appliance.","D06F33/30|D06F33/48|D06F2101/00|D06F2101/20|D06F2103/00|D06F2103/70|D06F2105/00|D06F2105/62|D06F34/00|D06F34/34|D06F35/005|D06F35/006|D06F35/007|D06F35/005|D06F33/00","","This place covers: The controlling processes of washing machines that are classified in this group and its subgroups according to their specific purpose, e.g. the optimization / improvement of the washing phase or the prevention of imbalance or noise. The further information relating to the (manual and/or automatic) input and the output of these controlling processes is classified with the mandatory indexing codes and any details of the control means per se, i.e. the ""hardware"" is classified in the groups relating to the details of the control means (see special rules of classification for this group and its subgroups). Concept The following picture schematically illustrates how a controlling process of a washing machine, washer-dryer or laundry dryer is classified based on how it works. An input signal (i.e. a user input as ""manual input"" or an automatically detected signal as ""automatic input"", e.g. by a sensors) is fed into a control unit as ""control means"", which depending on the purpose of the control sends corresponding command signals to the machine components. A controlling process for a laundry treating apparatus (e.g. a washing machine) has a specific ""control purpose"" and implies the presence of a ""control means"" (e.g. a CPU), whereby the control means is usually a control unit which comprises a user interface (e.g. a control panel) and several sensors for the automatic detection of e.g. temperature, pressure, liquid level, etc. Moreover, the control unit is usually configured to perform actions as ""automatic output"" (e.g. switching a heater ON/OFF, regulating the drum speed, etc.), depending on the purpose of the control and based on the input of the user and/or the signals provided by the sensors. Example: washing machine - control method Control method for a washing machine employing a control unit adapted to detect the level and the temperature of the washing liquid and to switch the tub heater ON/OFF based on the laundry load, as input by the user, such as to reduce the energy consumption.  Classification of the example:  Purpose:   (Control of the energy or water consumption) Manual input:   (Characteristics of laundry or load – Quantity, e.g. weight) Automatic input:   (Washing liquid temperature);   (Washing liquid level) Automatic output:   (Temperature of washing liquids; Heating means therefor) Note: The method of the present example essentially concerns the control of the machine per se and, as such, it should not be classified in the   area, which relates to methods focused on the treatment of the laundry."
"D06F33/32","Control of operational steps, e.g. optimisation or improvement of operational steps depending on the condition of the laundry","","","","","","","This place covers: The control of the individual operational steps or phases of a washing machine cycle."
"D06F33/34","of water filling","","Liquid discharge or supply arrangementsWater supply components, e.g. water supply valves","D06F39/08|D06F39/088","","","","This place covers: The control of individual operational steps concerning the water-filling phase."
"D06F33/36","of washing","","","","","","","This place covers: The control of individual operational steps concerning the washing phase."
"D06F33/37","of metering of detergents or additives","","Devices for adding soap or other washing agents, components for dispensing detergent","D06F39/02","","","","This place covers: The control of individual operational steps concerning the employment of detergents or additives, e.g. determining the appropriate detergent amount based on the type and amount of laundry."
"D06F33/38","of rinsing","","","","Methods for rinsing the laundry are classified in .","D06F35/006","","This place covers: Control methods or control arrangements concerning the rinsing phase, e.g. having the purpose of reducing the amount of water for rinsing the laundry."
"D06F33/40","of centrifugal separation of water from the laundry","","","","Methods for spinning the laundry are classified in .","D06F35/007","","This place covers: Control methods or control arrangements concerning the spinning phase."
"D06F33/42","of draining","","Liquid supply or discharge arrangementsDetecting faulty draining operations, e.g. filter blockage, faulty pumpLiquid discharge or recirculation arrangements, draining components","D06F39/08|D06F39/082|D06F39/083","","","","This place covers: Control methods or control arrangements concerning the draining phase."
"D06F33/43","Control of cleaning or disinfection of washing machine parts, e.g. of tubs","","Arrangements for disinfecting the tub or the drum","D06F35/008","Methods for disinfecting the tub or the drum are classified under .Control methods for disinfecting the clothes or the washing fluid are classified in other places of , such as ; ; ; ; .","D06F35/008|D06F|D06F35/00|D06F35/001|D06F35/004|D06F37/00|D06F39/00","","This place covers: Control methods or control arrangements having the purpose of cleaning or disinfection of washing machine parts, e.g. of tubs."
"D06F33/44","Control of the operating time, e.g. reduction of overall operating time","","Timing arrangementsControl of the operating time in laundry dryersTime settingsTime, e.g. durationRemaining operation time; Remaining operational cycles","D06F34/06|D06F58/46|D06F2101/14|D06F2103/38|D06F2105/56","","","","This place covers: Control methods or control arrangements concerning the operating time, e.g. reduction of overall operating time."
"D06F33/46","Control of the energy or water consumption","","Recovery arrangements or components, e.g. for the recovery of energy or water","D06F39/006","","","","This place covers: The control of operational steps concerning the reduction of energy or water consumption."
"D06F33/47","Responding to irregular working conditions, e.g. malfunctioning of pumps   (safety arrangements D06F37/42)","D06F37/42","","","","","","This place covers: The control of operational steps concerning the prevention and early detection of potentially dangerous or abnormal working conditions that might cause damage to the user and/or to the machine, e.g. clogging of the drain pump, water leaks, electric malfunctions, etc."
"D06F33/48","Preventing or reducing imbalance or noise","","Control of washer-dryers for preventing or reducing imbalance or noiseArrangements for detecting or measuring imbalanceMountings, e.g. resilient mountings, for the rotary receptacle, motor, tub, or casing; Preventing or damping vibrationsDamping vibrations by displacing, supplying or ejecting a material, e.g. liquid, into or from counterbalancing pockets (in machines with a receptacle rotating or oscillating about a horizontal axis)Damping vibrations by displacing, supplying or ejecting a material, e.g. liquid, into or from counterbalancing pockets (in machines with a receptacle rotating or oscillating about a vertical axis)Parameters of unbalance or noise monitored or detected for the control of domestic laundry washing machines, washer-dryers or laundry dryers","D06F33/76|D06F34/16|D06F37/20|D06F37/225|D06F37/245|D06F2103/26","","","","This place covers: The control of operational steps to reduce and/or prevent imbalance or noise."
"D06F33/50","Control of washer-dryers characterised by the purpose or target of the control","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot air","D06F25/00","As a general rule, all washer-dryers are classified in .It is mandatory to classify all relevant aspects related to: purpose, manual input, automatic input, automatic output and details of the control means.Purpose (washer-dryers)  - Manual Input  - Automatic Input  - Automatic Output  - Details of the Control Means  - Note: The methods in the present area essentially concern the control of the machine per se and as such, they should not be classified in the  area, which relates to methods focused on the treatment of the laundry. However, in exceptional cases where both aspects are important, classification symbols belonging to both areas might be assigned.","D06F25/00|D06F33/50|D06F33/76|D06F2101/00|D06F2101/20|D06F2103/00|D06F2103/70|D06F2105/00|D06F2105/62|D06F34/00|D06F34/34|D06F35/00","","This place covers: The controlling processes of washer-dryers that are classified in this group and its subgroups according to their specific purpose, e.g. the optimization / improvement of the washing phase or the prevention of imbalance or noise. The same classification rules set out for   also apply mutatis mutandis to   -  , as shown in the schematic picture below. It is noted that a symbol belonging to the aforementioned range should only be given in case the control process applies specifically to a washer-dryer, and would therefore not work for a washing machine or a laundry dryer. The further information relating to the (manual) input and the output of these controlling processes is classified with the mandatory indexing codes and any details of the control means per se, i.e. the ""hardware"" is classified in the groups relating to the details of the control means (see special rules of classification for this group and its subgroups). Concept The following picture schematically illustrates how a controlling process of a washing machine, washer-dryer or laundry dryer is classified based on how it works: an input signal (i.e. a user input as ""manual input"" or an automatically detected signal as ""automatic input"", e.g. by a sensors) is fed into a control unit as ""control means"", which depending on the purpose of the control sends corresponding command signals to the machine components. The preceding image makes reference to the following symbols:  - ,  - ,  - ,  ,  ,  ,  . Example: washer-dryer Washer-dryer provided with a control circuit, a control panel, an air heater and a temperature sensor for measuring the temperature of the drying air, whereby the user interface allows the user to set the maximum temperature of the drying air and the control unit is configured to regulate both the heater (e.g. by switching it ON/OFF) and the blower fan based on the temperature of the drying air. Moreover, according to the description, the control aims to avoid damaging the laundry by overheating.  Classification of the example:  Purpose:   (Control of the operational steps, e.g. optimisation or improvement of operational steps depending on the condition of the laundry) Manual input:   (Target temperature for the drying process, e.g. low-temperature cycles) Automatic input:   (Air properties – Temperature) Automatic output:   (Electric heating);   (Blowers) Washer-dryers:  Note: As a general rule, all washer-dryers are classified in  ."
"D06F33/52","Control of the operational steps, e.g. optimisation or improvement of operational steps depending on the condition of the laundry","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot air","D06F25/00","","","","This place covers: The control of operational steps, which are focused on the condition of the laundry."
"D06F33/54","of water filling","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot airLiquid discharge or supply arrangementsWater supply components, e.g. water supply valves","D06F25/00|D06F39/08|D06F39/088","","","","This place covers: The control of operational steps concerning the water-filling phase."
"D06F33/56","of washing","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot air","D06F25/00","","","","This place covers: The control of operational steps concerning the washing phase."
"D06F33/57","of metering of detergents or additives","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot airDevices for adding soap or other washing agents, components for dispensing detergent","D06F25/00|D06F39/02","","","","This place covers: The control of individual operational steps concerning the employment of detergents or additives, e.g. determining the appropriate detergent amount based on the type and amount of the laundry load."
"D06F33/58","of rinsing","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot air","D06F25/00","Methods for rinsing the laundry (i.e. wherein the focus is on the treatment of the laundry, not on the control of the machine) are classified in .","D06F35/006","","This place covers: Control methods or control arrangements concerning the rinsing phase, e.g. reducing the amount of water for rinsing the laundry load."
"D06F33/60","of centrifugal separation of water from the laundry","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot air","D06F25/00","","","","This place covers: Control methods or control arrangements concerning the laundry-spinning phase."
"D06F33/62","of draining","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot airLiquid supply or discharge arrangementsDetecting faulty draining operations, e.g. filter blockage, faulty pumpLiquid discharge or recirculation arrangements, draining components","D06F25/00|D06F39/08|D06F39/082|D06F39/083","","","","This place covers: Control methods or control arrangements concerning the draining phase."
"D06F33/63","of air flow, e.g. blowing air during the washing process to prevent entanglement of the laundry","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot airParameters monitored or detected for the control of domestic laundry washing machines, washer-dryers or laundry dryers - related to blowers or fansParameters monitored or detected for the control of domestic laundry washing machines, washer-dryers or laundry dryers - related to air ducts, e.g. position of flow divertersSystems or parameters controlled or affected by the control systems of washing machines, washer-dryers or laundry dryers - airflow control means","D06F25/00|D06F2103/54|D06F2103/56|D06F2105/32","","","","This place covers: Control methods or control arrangements aiming at steering the airflow and having purposes different from pure drying."
"D06F33/64","Unheated air","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot airParameters monitored or detected for the control of domestic laundry washing machines, washer-dryers or laundry dryers - related to blowers or fansParameters monitored or detected for the control of domestic laundry washing machines, washer-dryers or laundry dryers - related to air ducts, e.g. position of flow divertersSystems or parameters controlled or affected by the control systems of washing machines, washer-dryers or laundry dryers - air flow control means","D06F25/00|D06F2103/54|D06F2103/56|D06F2105/32","","","","This place covers: Control methods or control arrangements aiming to steer the airflow and having purposes different from pure drying, wherein the air is unheated."
"D06F33/65","of conditioning or finishing phases, e.g. for smoothing or removing creases","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot airSteam generating arrangementsLaundry conditioning arrangementsSteam generators per se","D06F25/00|D06F39/008|D06F58/203|F22B1/28","","","","This place covers: Control methods or control arrangements for washer-dryers having the purpose of conditioning or finishing the laundry, e.g. using a laundry-conditioning agent like water, steam, perfume, starch."
"D06F33/68","of the sequence of washing and drying operations","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot airTiming arrangementsChanging sequence of operational steps; carrying out additional operational steps; Modifying operational steps, e.g. by extending duration of steps","D06F25/00|D06F34/06|D06F2105/52","","","","This place covers: Control methods or control arrangements for washer-dryers having the purpose of controlling the sequence of washing and drying operations."
"D06F33/69","Control of cleaning or disinfection of washer-dryer parts, e.g. of tubs","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot airArrangements for disinfecting the tub or the drumLint collecting arrangements","D06F25/00|D06F35/008|D06F58/22","Control methods for disinfecting the clothes or the washing fluid are generally classified in ; ; ; ;  and, if applicable, also in the group concerning the item on which the disinfecting device is mounted (e.g. the detergent drawer, the gasket, the water pump, the tub etc.).Cleaning of the lint collecting arrangements is classified in .Methods for disinfecting the tub or the drum are classified in .","D06F35/00|D06F35/001|D06F35/004|D06F37/00|D06F39/00|D06F58/45|D06F35/008","","This place covers: Control methods or control arrangements for cleaning or disinfecting washer-dryer parts, e.g. the condenser, air duct, etc."
"D06F33/70","Control of the operating time, e.g. reduction of overall operating time","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot airTiming arrangementsControl of the operating time for laundry dryersTime settingsTime, e.g. durationRemaining operation time; Remaining operational cycles","D06F25/00|D06F34/06|D06F58/46|D06F2101/14|D06F2103/38|D06F2105/56","","","","This place covers: Control methods or control arrangements concerning to the operating time, e.g. reduction of overall operating time."
"D06F33/72","Control of the energy or water consumption","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot airRecovery arrangements or components, e.g. for the recovery of energy or water","D06F25/00|D06F39/006","","","","This place covers: The control of individual operational steps concerning the reduction of energy or water consumption."
"D06F33/74","Responding to irregular working conditions, e.g. malfunctioning of pumps   (safety arrangements for washing machines D06F37/42)","D06F37/42","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot air","D06F25/00","","","","This place covers: The control of individual operational steps concerning the prevention and early detection of potentially dangerous or abnormal working conditions, which might cause damage to the user and/or to the machine, e.g. clogging of the drain pump, water leaks, electric malfunctions, etc."
"D06F33/76","Preventing or reducing imbalance or noise","","Washing machines with receptacles, e.g. perforated, having a rotary movement, e.g. oscillatory movement, the receptacle serving both for washing and centrifugally draining and having further drying means, e.g. using hot airControl of washing machines characterised for preventing or reducing imbalance or noiseArrangements for detecting or measuring imbalanceMountings, e.g. resilient mountings, for the rotary receptacle, motor, tub, or casing; Preventing or damping vibrationsDamping vibrations by displacing, supplying or ejecting a material, e.g. liquid, into or from counterbalancing pockets (in machines with a receptacle rotating or oscillating about a horizontal axis)Damping vibrations by displacing, supplying or ejecting a material, e.g. liquid, into or from counterbalancing pockets (in machines with a receptacle rotating or oscillating about a vertical axis)Parameters of unbalance or noise monitored or detected for the control of domestic laundry washing machines, washer-dryers or laundry dryers","D06F25/00|D06F33/48|D06F34/16|D06F37/20|D06F37/225|D06F37/245|D06F2103/26","","","","This place covers: The control of individual operational steps for reducing and/or preventing imbalance or noise."
"D06F34/00","Details of control systems for washing machines, washer-dryers or laundry dryers","","","","","","","This place covers: Details of control systems for washing machines, washer-dryers or laundry dryers. See also definition statement and examples shown under   and  . Illustrative example of subject matter classified in this group."
"D06F34/04","Signal transfer or data transmission arrangements","","","","","","","This place covers: Details of control systems for washing machines, washer-dryers or laundry dryers, relating to wired signal transfer or data transmission arrangements."
"D06F34/05","for wireless communication between components, e.g. for remote monitoring or control","","","","","","","This place covers: Details of control systems for washing machines, washer-dryers or laundry dryers, relating to wireless signal transfer or data transmission arrangements, e.g. WIFI, Bluetooth, RF, NFC, optic, etc. Illustrative example of subject matter classified in this group."
"D06F34/06","Timing arrangements","","User input for the control of domestic laundry washing machines, washer-dryers or laundry dryers – time settingsParameters monitored or detected for the control of domestic laundry washing machines, washer-dryers or laundry dryers - time, e.g. durationSystems or parameters controlled or affected by the control systems of washing machines, washer-dryers or laundry dryers - starting machine operation, e.g. delayed start or re-start after power cutSystems or parameters controlled or affected by the control systems of washing machines, washer-dryers or laundry dryers - changing sequence of operational steps; carrying out additional operational steps; modifying operational steps, e.g. by extending duration of stepsSystems or parameters controlled or affected by the control systems of washing machines, washer-dryers or laundry dryers - remaining operation time; remaining operational cycles","D06F2101/14|D06F2103/38|D06F2105/50|D06F2105/52|D06F2105/56","","","","This place covers: Details of control systems for washing machines, washer-dryers or laundry dryers, concerning timing."
"D06F34/08","Control circuits or arrangements thereof","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F34/10","Power supply arrangements, e.g. stand-by circuits","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F34/14","Arrangements for detecting or measuring specific parameters","","","","","","","This place covers: Details of control systems for washing machines, washer-dryers or laundry dryers relating to the detection of specific parameters."
"D06F34/16","Imbalance","","Control of washing machines characterised for preventing or reducing imbalance or noiseControl of washer-dryers for preventing or reducing imbalance or noiseMountings, e.g. resilient mountings, for the rotary receptacle, motor, tub, or casing; Preventing or damping vibrationsDamping vibrations by displacing, supplying or ejecting a material, e.g. liquid, into or from counterbalancing pockets (in machines with a receptacle rotating or oscillating about a horizontal axis)Damping vibrations by displacing, supplying or ejecting a material, e.g. liquid, into or from counterbalancing pockets (in machines with a receptacle rotating or oscillating about a vertical axis)Parameters of unbalance or noise monitored or detected for the control of domestic laundry washing machines, washer-dryers or laundry dryers","D06F33/48|D06F33/76|D06F37/20|D06F37/225|D06F37/245|D06F2103/26","","","","This place covers: Details of control systems for washing machines, washer-dryers or laundry dryers relating to the detection of imbalance. Illustrative example of subject matter classified in this group."
"D06F34/18","Condition of the laundry, e.g. nature or weight","","Parameters monitored or detected for the control of domestic laundry washing machines, washer-dryers or laundry dryers - characteristics of laundry or loadParameters monitored or detected for the control of domestic laundry washing machines, washer-dryers or laundry dryers - quantity, e.g. weight or variation of weightParameters monitored or detected for the control of domestic laundry washing machines, washer-dryers or laundry dryers - type or materialParameters monitored or detected for the control of domestic laundry washing machines, washer-dryers or laundry dryers - humidity / temperature - ","D06F2103/02|D06F2103/04|D06F2103/06|D06F2103/08|D06F2103/12","","","","This place covers: Details of control systems for washing machines, washer-dryers or laundry dryers, relating to the detection of the condition of the laundry, comprising both the sensors and their control arrangements. Illustrative example of subject matter classified in this group."
"D06F34/20","Parameters relating to constructional components, e.g. door sensors","","Security means for doors of drums rotating about a horizontal or inclined axisSecurity means for doors of drums rotating about a vertical axisSecurity means for doors of tubsDriving arrangements for automatic drum positioningSafety arrangements, e.g. for stopping rotation of the receptacle upon opening of the casing doorDevices for adding soap or other washing agentFiltering arrangementsCasingsSecuring means for doors of casingsGeneral details of domestic laundry dryersLint collecting arrangementsOpening or locking status of doors","D06F37/10|D06F37/18|D06F37/28|D06F37/302|D06F37/42|D06F39/02|D06F39/10|D06F39/12|D06F39/14|D06F58/20|D06F58/22|D06F2103/40","Details concerning safety arrangements are classified in ; safety arrangements for preventing water damage in ; preventing and responding to irregular working conditions in .","D06F37/42|D06F39/081|D06F33/47","","This place covers: Details of control systems for washing machines, washer-dryers or laundry dryers, relating to the detection of specific parameters of constructional components of the appliance, e.g. checking the position of the door, lint filter, detergent drawer, etc. Illustrative example of subject matter classified in this group."
"D06F34/22","Condition of the washing liquid, e.g. turbidity","","","","","","","This place covers: Details of control systems for washing machines or washer-dryers, relating to the detection of the condition of the washing liquid, e.g. devices for measuring and/or controlling the detergent concentration, water hardness, etc., comprising both the sensors and their control arrangements. Illustrative example of subject matter classified in this group."
"D06F34/24","Liquid temperature","","Temperature measuring arrangements for dishwashers","A47L15/4287","","","","This place covers: Details of control systems for washing machines or washer-dryers, relating to the detection of the temperature of the washing liquid, e.g. thermostats, etc., comprising both the sensors and their control arrangements. Illustrative example of subject matter classified in this group."
"D06F34/26","Condition of the drying air, e.g. air humidity or temperature","","","","","","","This place covers: Details of control systems for washer-dryers or laundry dryers, relating to the detection of the condition of the drying air, e.g. humidity sensors, temperature sensors, pressure sensors, etc., comprising both the sensors and their control arrangements. Illustrative example of subject matter classified in this group."
"D06F34/28","Arrangements for program selection, e.g. control panels therefor; Arrangements for indicating program parameters, e.g. the selected program or its progress","","Drying processes in domestic laundry dryers Alarm-clock-controlled mechanisms for coffee or tea making apparatusArrangements for program selection in dishwashers, e.g. control panelsControl devices for stoves, e.g. control panelsArrangement or mounting of control or safety devices for refrigeratorsIndicating or measuring liquid level, in generalLight guidesElectric programme-control systems in generalElectric programme-control systems using selector switchesInput and output arrangements for electrical digital data processingDigitisers, e.g. for touch screens or touch pads, characterised by the transducing meansArrangements for transmitting signals characterised by the use of a wireless linkCircuit arrangements for providing remote indication of network conditionsOptical indicating means for TV sets and radios","D06F58/30|A47J31/52|A47L15/4293|F24C7/082|F25D29/00|G01F23/00|G02B6/00|G05B19/02|G05B19/10|G06F3/00|G06F3/041|G08C17/00|H02J13/00|H03J1/04","","","","This place covers: Details of control systems for washer-dryers or laundry dryers, relating to arrangements for program selection and/ or visualization. Illustrative example of subject matter classified in this group."
"D06F34/30","characterised by mechanical features, e.g. buttons or rotary dials","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F34/32","characterised by graphical features, e.g. touchscreens","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F34/34","characterised by mounting or attachment features, e.g. detachable control panels or detachable display panels","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F35/00","Washing machines, apparatus, or methods not otherwise provided for","","","","","","","This place covers: Washing machines implementing washing concepts and/or characterised by technical features which cannot be classified elsewhere. Illustrative example of subject matter classified in this group."
"D06F35/001","{using ozone}","","Dishwashers / Sterilizing arrangements using ozonePreparation of ozone in general","A47L15/424|C01B13/10","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F35/002","{using bubbles}","","","","","","","This place covers: Washing machines, wherein the washing action is performed by gas bubbles getting in contact with the articles to be washed. Illustrative example of subject matter classified in this group."
"D06F35/003","{using electrochemical cells}","","Dishwashers / Sterilizing arrangements using electrochemical cells.","A47L15/424","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F35/004","{using chlorine generators}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F35/005","{Methods for washing, rinsing or spin-drying}","","","","","","","This place covers: Washing methods (per se) explicitly comprising a washing, a rinsing, and a spinning phase."
"D06F35/006","{for washing or rinsing only}","","","","","","","This place covers: Washing methods (per se) explicitly related to the washing and rinsing phases only. Illustrative example of subject matter classified in this group."
"D06F35/007","{for spin-drying only}","","","","Pure hardware should not be classified here.","","","This place covers: Washing methods (per se) related to the spinning phase only. Illustrative example of subject matter classified in this group."
"D06F35/008","{for disinfecting the tub or the drum}","","","","Methods for disinfecting the clothes or the washing fluid should not be classified here.","","",""
"D06F37/00","Details specific to washing machines covered by groups D06F21/00 - D06F25/00","D06F21/00|D06F25/00","Details of more general application Details concerning drying only","D06F39/00|D06F58/00","","","","This place covers: Bearing supports (see figure - reference sign (1))."
"D06F37/02","Rotary receptacles, e.g. drums","","","","","","","This place covers: Details of the drum surface for drums having both horizontal and vertical axes. Illustrative example of subject matter classified in this group."
"D06F37/04","adapted for rotation or oscillation about a horizontal or inclined axis","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/06","Ribs, lifters, or rubbing means forming part of the receptacle","","Drums adapted for rotation about a vertical axis, characterised by the shape of the side wall;FI Construction of the inside surface of the drumF-terms 3B155/DC13Projections or partitionsF-terms 3B155/DC14","D06F37/12","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/065","{ribs or lifters having means for circulating the washing liquid}","","","","","","","This place covers: Ribs/lifters comprising water passages (e.g. holes). Illustrative example of subject matter classified in this group."
"D06F37/08","Partitions","","","","","","","This place covers: Shoe holders. Illustrative example of subject matter classified in this group."
"D06F37/10","Doors; Securing means therefor","","Doors hinged to the tub.","D06F37/28","","","","This place covers: Only doors for ""top-loaders"" (e.g. drum doors). Illustrative example of subject matter classified in this group."
"D06F37/12","adapted for rotation or oscillation about a vertical axis","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/14","Ribs or rubbing means forming part of the receptacle","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/145","{ribs or lifters having means for circulating the washing liquid}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/16","Partitions","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/18","Doors or covers; Securing means therefor","","","","","","","This place covers: Drum doors for drums having a vertical axis."
"D06F37/20","Mountings, e.g. resilient mountings, for the rotary receptacle, motor, tub or casing; Preventing or damping vibrations","","Counterweights mounted to the tub or mountings thereforVibration dampers having rectilinearly moving Friction surfaces;Vibration dampers of the cylinder piston type.","D06F37/265|F16F7/08|F16F7/09","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/206","{Mounting of motor}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/22","in machines with a receptacle rotating or oscillating about a horizontal axis","","","","","","","This place covers: Dampers mounting and configuration. Illustrative example of subject matter classified in this group."
"D06F37/225","{Damping vibrations by displacing, supplying or ejecting a material, e.g. liquid, into or from counterbalancing pockets}","","Correcting or balancing weights by using rolling bodies","F16F15/363","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/24","in machines with a receptacle rotating or oscillating about a vertical axis","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/245","{Damping vibrations by displacing, supplying or ejecting a material, e.g. liquid, into or from counterbalancing pockets}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/26","Casings; Tubs","","Dishwashers / Details of the tub","A47L15/4246","","","","This place covers: Tubs (finished products)."
"D06F37/261","{Tubs made by a specially selected manufacturing process or characterised by their assembly from elements}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/262","{made of plastic material, e.g. by injection moulding}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/263","{assembled from at least two elements connected to each other; Connecting or sealing means therefor}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/264","{Tubs provided with reinforcing structures, e.g. ribs, inserts, braces}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/265","{Counterweights mounted to the tub; Mountings therefor}","","Polymeric concrete compositions Mortars or concrete compositions","C04B26/06|C04B28/00","Bearings and bearing supports are not to be classified here.","","","This place covers: Water pockets. Illustrative example of subject matter classified in this group."
"D06F37/266","{Gaskets mounted between tub and casing around the loading opening}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/267","{Tubs specially adapted for mounting thereto components or devices not provided for in preceding subgroups  (D06F37/206 takes precedence)}","D06F37/206","","","","","","This place covers: Special components mounted to the tub. Illustrative example of subject matter classified in this group."
"D06F37/268","{for suspension devices}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/269","{for the bearing of the rotary receptacle}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/28","Doors; Security means therefor","","","","","","","This place covers: Doors hinged to the tub. Illustrative example of subject matter classified in this group."
