"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"F23H","GRATES  (inlets for fluidisation air for fluidised bed combustion apparatus F23C10/20); CLEANING OR RAKING GRATES","F23C10/20","Arrangements of drying grates in incineratorsDetails of drying gratesDetails of cooling grates in furnaces or ovens in general","F23G5/05|F26|F27D15/0213","Subgroups - are not used; all inclined or stepped grates should be classified either in subgroups  or .Indexing Codes - are not used for classification purpose.","F23H7/12|F23H7/18|F23H7/08|F23H7/10|F23H2700/001|F23H2700/009","Aira mixture of gases containing free oxygen and able to promote or support combustionPrimary airair supplied to the burning fuel in order to liberate combustible gasesSecondary airair supplied to the combustible gases liberated by the primary air in order to complete their combustion. The term ""secondary air"" covers ""tertiary air"" etc.Ashmeans any solid combustion residues, for example remaining in the fuel bed or suspended in the flue gasesBurnera device by which fluid fuel or solid fuel suspended in air is passed to a combustion space where it burns to produce a self-supporting flameCombustionmeans the direct combination of oxygen gas, e.g. in air and a burnable substanceCombustion chambera chamber in which fuel is burned to establish a self-supporting fire or flame and which surrounds that fire or flameCombustion zonethe part of the apparatus where the reaction takes place between air and fuelFlue gasesany gaseous products of combustionGratea perforated surface, e.g. a grid which supports or delimits a bed of burning fuel and serves to supply primary air","This place covers: All details of combustion grates, including all relevant accessories and peripheral devices such as driving mechanisms or cooling arrangements for example, independently from the type of solid fuel which is supported and burned on the grate."
"F23H9/04","Grates rocked as a whole","","","","","","","This place covers: All grates somehow moved as a whole, thus including also vibrating grates."
