"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B60N2/2352","{with external pawls}","","","","","","","This place covers: Back-rest being adjustable by an external pawl. The illustrative example of subject matter classified in this group shows the pivoting axis (3) of a back-rest which is connected with segment (4) having teeth (4a) to be engaged by the pawl (7) for adjusting the back-rest."
"B60N2/2354","{and provided with memory locks}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2356","{with internal pawls}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/24","for particular purposes or particular vehicles","","","","","","","This place covers: Seats as set out in the titles of the groups   -   and furthermore vehicles which are not used as regular passenger cars e.g. military and construction vehicle"
"B60N2/242","{Bus seats}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/245","{for handicapped persons}","","Seats facilitating access or loading of wheelchairs in ambulances","A61G3/00","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/26","for children  (B60N2/30 takes precedence)","B60N2/30","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/265","{Adaptations for seat belts}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2803","{Adaptations for seat belts}","","Seat belts for children in general","B60R22/105","","","","This place covers:"
"B60N2/2806","{securing the child seat to the vehicle}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2809","{with additional tether connected to the top of the child seat and passing above the top of the back-rest}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2812","{securing the child to the child seat}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2824","{part of the base being supported by the vehicle frame  (B60N2/289 takes precedence)}","B60N2/289","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2827","{part of the base being supported by the seat sub-frame  (B60N2/2893 takes precedence)}","B60N2/2893","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2833","{back-rest suspended}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2836","{window-frame suspended}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2839","{having a front guard or barrier}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2842","{adapted to carry the child, when dismounted from the vehicle}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2845","{having handles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2848","{being convertible or adaptable to a preambulator, e.g. a baby-carriage or a push-chair}","","Preambulators in general","B62B7/14","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2854","{Children's cots; Hammocks}","","Children's chairs in general","A47D1/00","","","",""
"B60N2/286","{forward facing  (B60N2/2866 takes precedence)}","B60N2/2866","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2863","{backward facing}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2866","{booster cushions, e.g. to lift a child to allow proper use of the conventional safety belts}","","","","","","","This place covers: Cushions without back-rest parts to lift the child in position to allow the use of convential safety belts. Illustrative example of subject matter classified in this group."
"B60N2/2869","{rotatable about a vertical axis}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2872","{provided with side rests}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2875","{inclinable, as a whole or partially}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2878","{the back-rest being inclinable}","","","","","","","This place covers: Child seats with a seat cushion and a back rest where the inclination of the back rest with respect to the seat cushion can be adjusted. Illustrative example of subject matter classified in this group."
"B60N2/2881","{Upholstery, padded or cushioned members therefor}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/2884","{with protection systems against abnormal g-forces}","","Seat belts","B60R22/00","","","","This place covers: Systems other than safety belts for protecting childs in their seats against abnormal acceleration. Illustrative example of subject matter classified in this group."
"B60N2/289","{coupled to the vehicle frame}","","","","","","","This place covers:"
"B60N2/2893","{coupled to the seat sub-frame}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
