"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"C05G","MIXTURES OF FERTILISERS COVERED INDIVIDUALLY BY DIFFERENT SUBCLASSES OF CLASS C05; MIXTURES OF ONE OR MORE FERTILISERS WITH MATERIALS NOT HAVING A SPECIFIC FERTILISING ACTIVITY, e.g. PESTICIDES, SOIL-CONDITIONERS, WETTING AGENTS  (organic fertilisers containing added bacterial cultures, mycelia, or the like C05F11/08; organic fertilisers containing plant vitamins or hormones C05F11/10); FERTILISERS CHARACTERISED BY THEIR FORM","C05|C05F11/08|C05F11/10","Harrows with means for distributing fertilisersFertiliser distributorsMowers combined with dispensing apparatus, e.g., for fertilisersHORTICULTURE; CULTIVATION OF VEGETABLES, FLOWERS, RICE, FRUIT, VINES, HOPS, OR SEAWEED; FORESTRY; WATERINGRoot feeders; Injecting fertilisers into the rootsProcesses or devices for granulating materials, in generalSoil-conditioning or soil-stabilising materials","A01B25/00|A01C15/00|A01D43/14|A01G|A01G29/00|B01J2/00|C09K17/00","An ingredient in a mixture of fertilisers, or a single fertiliser which contains more that one of the chemical elements on which the subdivision into subclasses is based, is classified only in the first of the appropriate subclasses. Thus, a nitrophosphate or an ammoniated superphosphate is classified in  but not in , magnesium phosphate is classified in  but not in , and calcium cyanamide in  but not in .Information relative to the form in which the fertilizer is presented, e.g. granulation, coating, etc. is always given in addition to the chemical composition of the fertilizers.General statements in relation to a "" fertiliser being formulated as liquid, powder, granulate or any other suitable form"" are not given per se a class in this group. Not all possible liquid fertilisers are classified in this subclass, only when the fertiliser is liquid and is an important feature of the invention.Any ingredient in a mixture, which is considered to present information of interest for search, is also classified using a combination of classification symbols. If a document concerns embodiments comprising mixtures whose elements are covered individually by different subclasses, groups or subgroups, the document is classified with a Combination-set.The following rules apply:The first element of the Combination-set corresponds to the first relevant (sub)group mentioned in the classification scheme independently of the importance or relevance of the element in the whole fertilizer mixture;the following element or elements of the Combination_set are added sequentially in the order in which they appear in the classification scheme to the first element using a "","".Example: a fertilizer containing a mixture of superphosphate (), ammonium nitrate () and potassium chloride () will be given the Combination-set , , .Example: a fertilizer containing a mixture of either superphosphate () or ammonium nitrate () with potassium chloride () will be given the Combination-set ,  and , .","C05B|C05C|C05B|C05D|C05C|C05D|C05B1/02|C05C1/00|C05D1/02|C05B1/02|C05C1/00|C05D1/02|C05B1/02|C05C1/00|C05D1/02|C05B1/02|C05D1/02|C05C1/00|C05D1/02"," Fertiliser (fertiliser material) Natural or artificial substance containing the chemical elements that improve growth and productiveness of plants.","This place covers: Materials affecting the growth of plants solely by supplying nutrients ordinarily required for growth or materials which are used to prevent or cure mineral deficiencies in plants as listed below: Mixtures of fertilisers covered individually by different subclasses of class  , e.g., superphosphates with ammonium nitrate, Thomas phosphate with potassium compounds, alkali or ammonium orthophosphates with ammonium nitrate, ammonium nitrate with limestone or calcium carbonate, ammonium sulfate with potassium compounds or fertilisers containing plant vitamins or hormones with fertilisers containing potassium from minerals or volcanic rocks. Mixtures of one or more fertilisers with additives not having a specifically fertilising activity, e.g., pesticides, soil conditioners, wetting agents, nitrification inhibitors or superabsorbent polymers. Fertilisers characterised by their form, e.g., granules, spikes or tablets. Preparation, treatment or modification of any of the materials above: e.g., by chemical means (e.g. addition of stabilisers, preservatives), physical means (e.g., irradiation, concentration, purification, separation) or combination of both chemical and physical means, with the proviso that the resultant product is proper for classification in this subclass. Methods of preparing fertiliser mixtures of the above subclass in general. Fertilisers in liquid form; Special formulations prepared to obtain a liquid form of the fertiliser."
"C05G1/00","Mixtures of fertilisers belonging individually to different subclasses of C05","C05","","","This group is mainly used as additional information or for documents difficult to classify anywhere else in the previous groups of this classification as it would be the case for unspecific mixtures of organic and inorganic materials .In the case of mixtures with well defined components, combination classes giving specific information about these components will be used instead.","","",""
"C05G3/00","Mixtures of one or more fertilisers with additives not having a specially fertilising activity","","","","Whether a fertiliser is characterised by the materials it is prepared from and the form which it presents a class pertinent to both aspects should be given.","","","This place covers: Fertilisers mixed with substances not encompassed under the finer classification given below. Some examples of substances classified in this group are : colorants and pigments, corrosion inhibitors, odours, preservatives, magnetic materials etc."
"C05G3/20","for preventing the fertilisers being reduced to powder; Anti-dusting additives","","Using agents to prevent the granules sticking together; Rendering particulate materials free flowing in general, e.g. making them hydrophobic","B01J2/30","","","",""
"C05G3/80","Soil conditioners","","Soil-conditioning or soil-stabilising materials for other than agricultural purposes","C09K17/00","","","","This place covers: Mixtures of fertilisers with other compounds mainly to improve the physical structure or water retention capacity of soils for agricultural purposes. These compounds are e.g. water retaining polymers, sand or clay materials."
"C05G5/00","Fertilisers characterised by their form","","Granulating fertilisers characterised by their chemical constitution - ","C05B|C05G","","","",""
