"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"D21F1/24","Tilting, raising, or lowering mechanisms for wire-cloths","","","","","","","This place covers: Tilting, raising or lowering mechanisms for wire and screen cloths."
"D21F1/26","in Fourdrinier machines","","","","","","","This place covers: Tilting, raising or lowering mechanisms in all type of Fourdrinier, gapformer, twinformer or hybridformer machines."
"D21F1/28","in cylinder machines","","","","","","","This place covers: Tilting, raising or lowering mechanisms specially adapted for being used in a cylinder machine."
"D21F1/30","Protecting wire-cloths from mechanical damage","","","","","","","This place covers: Protecting wire and screen cloths from mechanical damage and contamination, coatings and impregnation agents."
"D21F1/32","Washing wire-cloths or felts","","","","","","","This place covers: Washing wire or screen cloths or felts."
"D21F1/36","Guiding mechanisms  (suction rolls D21F3/10)","D21F3/10","Registering, tensioning, smoothing or guiding webs","B65H23/00","","","","This place covers: Wire or screen guiding mechanisms including air border layer seals, air cushion devices, guide rolls, stretching rolls, spreading rolls for the wire or screen."
"D21F1/44","Watermarking devices","","","","","","","This place covers: Watermarking in general, watermarking devices acting on the fibrous suspension or layer while on the forming screen or wire; producing special forming wires or screens for making watermarks; separate watermark elements."
"D21F1/48","Suction apparatus  (suction rolls D21F3/10)","D21F3/10","","","","","","This place covers: Suction apparatus in general, including regulation, steam application by suction, removing water, suction on both sides of the screen or wire, dewatering by change of direction or centrifugal effect."
"D21F1/56","Deckle frame arrangements","","","","","","","This place covers: Sheet edge limiting devices; devices for setting the width of the web."
"D21F1/66","Pulp catching, de-watering, or recovering; Re-use of pulp-water","","","","","","","This place covers: Treatment of white waters or broke, devices and processes in the short circulation of paper machines."
"D21F1/70","by flotation","","Flotation in general","B03D","","","","This place covers: Pulp catching, de-watering, recovering or re-use of pulp-water by flotation."
"D21F2/00","Transferring webs from wet ends to press sections {(handling webs in general B65H)}","B65H","","","","","","This place covers: Transferring webs between paper machine sections in general, not only from the wet end to the press section."
"D21F3/0227","{Belts or sleeves therefor}","","","","","","","This place covers: Press shells, jackets, covers."
"D21F3/04","Arrangements thereof","","","","","","","This place covers: Combinations of individual press elements forming a press section or part of such a section."
"D21F3/08","Pressure rolls","","Rolls, drums, discs or the like","F16C13/00","","","","This place covers: Web treatment rolls for press section."
"D21F3/10","Suction rolls, e.g. couch rolls","","","","","","","This place covers: Suction rolls for forming, pressing and drying sections."
"D21F5/004","{Drying webs by contact with heated surfaces or materials}","","","","","","","This place covers: Contact drying using anything except for rolls."
"D21F5/02","Drying on cylinders","","","","","","","This place covers: Drying webs on heated cylinders."
"D21F5/021","{Construction of the cylinders}","","Details of heat-exchange rotary drums or rollers in general","F28F5/02","","","","This place covers: Construction details of cylinders for drying webs of paper, e.g. material of cylinder, production process like welding or casting, or isolation."
"D21F5/042","{in combination with suction or blowing devices}","","","","","","","This place covers: Drying sections including suction or blowing devices, for example including a single-tier drying group."
"D21F5/12","Festoon drying","","","","","","","This place covers: Drying paper webs on loops formed by a series of rods, e.g. GB 820910"
"D21F5/18","Drying webs by hot air","","","","","","","This place covers: Drying paper webs by hot air."
"D21F7/008","{Steam showers}","","","","","","","This place covers: Steam blow boxes arranged in the paper machine."
"D21F7/086","{Substantially impermeable for transferring fibrous webs}","","","","","","","This place covers: Transfer belts, bands, felts or fabrics."
"D21F9/00","Complete machines for making continuous webs of paper","","","","","","","This place covers: Complete machines (i.e. at least two sections combined) for making paper or for producing air-layed webs."
"D21F9/006","{paper or board consisting of two or more layers}","","","","","","",""
"D21F11/006","{Making patterned paper}","","Details of the base fabric of imprinting, embossing, texturing beltsEmbossingCrêpingPatterned paper","D21F1/0027|B31F1/07|B31F1/12|D21H27/02","","","","This place covers: Methods for making patterned paper, e.g. non-planar surfaces or colour variations as obtained directly by the web-forming process."
"D21F11/04","paper or board consisting on two or more layers","","","","","","",""
"D21F11/14","Making cellulose wadding, filter or blotting paper","","EmbossingCrêping","B31F1/07|B31F1/12","","","","This place covers: Machines and processes specially adapted for forming tissue papers."
"D21F13/02","Making hand-made paper","","","","","","","This place covers: Making hand-made paper, restoration of paper."
