"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B61J","SHIFTING OR SHUNTING OF RAIL VEHICLES  (shifting vehicles in general B60S; marshalling systems B61B)","B60S|B61B","Shifting vehicles in general  ","B60S","","","","This place covers: Devices and methods for moving a railway vehicle intra-yards."
"B61J1/00","Turntables; Traversers; Transporting rail vehicles on other rail vehicles or dollies  (shunting B61J3/00)","B61J3/00","","","","","","This place covers: The titles of this group are self-explanatory and do not need to be more specified. Following drawings show two examples:        "
"B61J3/00","Shunting or short-distance haulage devices; Similar devices for hauling trains on steep gradients or as starting aids; Car propelling devices therefor  (overhead travelling cranes combined with auxiliary means for shunting railway vehicles B66C17/26; capstans B66D)","B66C17/26|B66D","","","","","","This place covers: The titles of this group are self-explanatory and do not need to be more specified. Following drawing shows one example:    "
"B61J99/00","Subject matter not provided for in other groups of this subclass","","","","","","","This place covers: Devices and methods not covered by groups   -  ."
